ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen
 18.3 ,"Sandeep Sharma to de Villiers, SIX, PHHUUUUUU!! 97 metres hit after he sank down on his knee to clobber the ball away towards the deep mid-wicket region. That was a low full toss and the batsman got under it to send it into oblivion",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 18.2 ," Sandeep Sharma to de Villiers, FOUR, FIFTY for the combo! This man can do anything and everything with the willow. The pied piper of RCB treated the bowler as if he hails from Hamelin. That was full outside off and the batsman just steered the ball over the man at point ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 18.1 ," Sandeep Sharma to Binny, 1 run, in the blockhole outside off, the batsman winds up for the big bottom handed slog and gets the ball fine on the off-side for the third man to put in the slide and stop it. ABD is back on strike ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 17.6 ," Mohit Sharma to de Villiers, no run, slower ball and the batsman despite loading the big shot, misses it as he is tricked by the lack of pace. 19 of the over! The momentum is shifting hands ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 17.5 ," Mohit Sharma to de Villiers, SIX, cheers says ABD as he accepts the freebie from the bowler. That was a friendly full toss on the sticks and the batsman went across the line to smack the blow flat between long-on and mid-wicket for a maximum ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 17.4 ," Mohit Sharma to de Villiers, 2 runs, short ball, mistimed pull, on the bounce to the man at deep mid and they scramble back for a couple ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 17.3 ," Mohit Sharma to Binny, 1 run, whips the wristy drive into the long-on region for a single only ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 17.2 ,"Mohit Sharma to Binny, FOUR, goes inside-out and cannons the ball over cover for a boundary. That was a full ball outside off and the batsman thwacks the ball over the fielder to get another boundary. Even Binny joins in the act",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 17.1 ," Mohit Sharma to Binny, SIX, length ball and it disappears. That has been hoicked away into the on-side and that has landed many-a-miles into the deep mid region. He picked it up like he was picking roses in a garden ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 16.6 ," Stoinis to de Villiers, SIX, Mr. 360 is back with a bang! Short delivery, it was a dead meat of a delivery for the batsman who was on the back foot, he picked the bones out of that. Pivots on the back foot and then hammers the pull on the on-side for a maximum and with that his fifty. ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 16.6 ," Stoinis to de Villiers, wide, short delivery bumped in as he saw the batter coming down. The batsman resisted but the umpire stretched his arms to signal that to be rebowled ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 16.5 ," Stoinis to Binny, 1 run, hops away across the sticks, looks to whip-pull and manages some wood on it to send it ballooning up in the air for the man at short fine leg to pick it on the bounce ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 16.4 ," Stoinis to de Villiers, 1 run, clips the ball away nicely into the on-side for only a single. Sanity prevails ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 16.3 ," Stoinis to de Villiers, SIX, good length is synonymous to death in the death overs. Length ball and the batsman hacked the pull shot away to send it packing into the cow corner region. That was out of the top draw from the comeback man! ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 16.2 ," Stoinis to de Villiers, no run, the ball holds on the surface and bounces a bit more for the batsman to be in a tangle as he tried to tuck it away. The ball takes the inner part of the bat to dribble back to the bowler ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 16.1 ," Stoinis to Binny, 1 run, onto the hips and the batsman tucks the ball away to fine leg for a run. He should have put it away ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 15.6 ," Aaron to Binny, leg byes, 1 run, walks across his sticks and looks to flay it away. The ball bombards into the flap of the pad to ricochet away into the off-side for a sundry ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 15.5 ," Aaron to Binny, no run, short delivery outside off and the batsman trying to go for the cut, misses. Tried to hit it too hard ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 15.4 ," Aaron to de Villiers, 1 run, stays inside the line of the ball and then tucks the ball away into the on-side for only a single ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 15.3 ," Aaron to de Villiers, SIX, MAAMMAAMIAAAHHH! That has sailed over the long-off region. Out of nowhere, Mr. 360 decides to pepper the area down the ground and he got the length to smack it down the ground. Length to ABD is blasphemous ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
 15.2 ," Aaron to Binny, 1 run, short delivery slightly outside off and the batsman opens the face of the blade on impact to guide it to third man ",RCB Inns,8th,Kings XI Punjab,Royal Challengers Bangalore,"Kings XI Punjab (Playing XI): Hashim Amla, Manan Vohra, Wriddhiman Saha(w), Axar Patel, Glenn Maxwell(c), David Miller, Marcus Stoinis, Mohit Sharma, Sandeep Sharma, T Natarajan, Varun Aaron","Royal Challengers Bangalore (Playing XI): Shane Watson(c), Mandeep Singh, AB de Villiers, Kedar Jadhav, Stuart Binny, Vishnu Vinod(w), Pawan Negi, Iqbal Abdulla, Tymal Mills, Yuzvendra Chahal, Billy Stanlake",,,IPL,2017,"Holkar Cricket Stadium,Indore","Apr 10,2017",Royal Challengers Bangalore have won the toss and have opted to bat,Kings XI Punjab won by 8 wkts,Axar Patel,RCB,bat
